enrollment_id,student_id,course_id,semester,year,grade,grade_point,credits_earned
ENR_0000021970,STU_00001089,CRS_00000430,Spring,2021,B+,3.03,3
ENR_0000021971,STU_00001089,CRS_00000498,Summer,2025,B-,2.53,3
ENR_0000021972,STU_00001089,CRS_00000187,Fall,2021,B-,2.47,4
ENR_0000021973,STU_00001089,CRS_00000039,Spring,2025,B-,2.58,4
ENR_0000021974,STU_00001089,CRS_00000310,Spring,2025,C,2.21,3
ENR_0000021975,STU_00001089,CRS_00000379,Summer,2024,B,2.78,3
ENR_0000021976,STU_00001089,CRS_00000407,Fall,2022,B,2.78,3
ENR_0000021977,STU_00001089,CRS_00000013,Fall,2023,B,2.84,4
ENR_0000021978,STU_00001089,CRS_00000041,Fall,2022,C,2.13,3
ENR_0000021979,STU_00001089,CRS_00000393,Spring,2025,B-,2.59,4
ENR_0000021980,STU_00001090,CRS_00000260,Spring,2024,D,1.92,3
ENR_0000021981,STU_00001090,CRS_00000060,Spring,2021,A-,3.48,3
ENR_0000021982,STU_00001090,CRS_00000191,Spring,2023,C,2.04,3
ENR_0000021983,STU_00001090,CRS_00000150,Spring,2020,B,2.84,3
ENR_0000021984,STU_00001090,CRS_00000194,Spring,2020,A-,3.33,3
ENR_0000021985,STU_00001090,CRS_00000420,Summer,2020,B+,3.08,1
ENR_0000021986,STU_00001090,CRS_00000335,Spring,2024,D,1.59,3
ENR_0000021987,STU_00001090,CRS_00000089,Summer,2021,B,2.87,3
ENR_0000021988,STU_00001090,CRS_00000192,Summer,2023,B+,3.2,3
ENR_0000021989,STU_00001090,CRS_00000032,Summer,2025,B-,2.61,4
ENR_0000021990,STU_00001090,CRS_00000194,Summer,2022,D,1.96,3
ENR_0000021991,STU_00001090,CRS_00000337,Spring,2025,B-,2.44,3
ENR_0000021992,STU_00001090,CRS_00000123,Spring,2022,C,2.14,3
ENR_0000021993,STU_00001090,CRS_00000337,Summer,2025,B-,2.66,3
ENR_0000021994,STU_00001090,CRS_00000157,Spring,2024,B,2.88,4
ENR_0000021995,STU_00001090,CRS_00000297,Fall,2022,B-,2.5,3
ENR_0000021996,STU_00001090,CRS_00000224,Spring,2021,B-,2.37,3
ENR_0000021997,STU_00001090,CRS_00000094,Spring,2020,B+,3.18,3
ENR_0000021998,STU_00001090,CRS_00000442,Summer,2022,B+,3.12,4
ENR_0000021999,STU_00001090,CRS_00000061,Fall,2021,B-,2.62,3
ENR_0000022000,STU_00001090,CRS_00000088,Summer,2025,A-,3.31,3
ENR_0000022001,STU_00001090,CRS_00000494,Spring,2020,B-,2.56,3
ENR_0000022002,STU_00001090,CRS_00000293,Fall,2022,B+,3.2,4
ENR_0000022003,STU_00001090,CRS_00000080,Summer,2020,B+,3.11,3
ENR_0000022004,STU_00001092,CRS_00000082,Spring,2024,A,3.79,3
ENR_0000022005,STU_00001092,CRS_00000170,Spring,2025,A-,3.58,2
ENR_0000022006,STU_00001092,CRS_00000134,Spring,2025,A,3.89,3
ENR_0000022007,STU_00001092,CRS_00000128,Fall,2025,A-,3.59,2
ENR_0000022008,STU_00001092,CRS_00000156,Summer,2024,A-,3.38,3
ENR_0000022009,STU_00001092,CRS_00000017,Fall,2025,A,3.97,4
ENR_0000022010,STU_00001092,CRS_00000021,Fall,2025,A-,3.4,3
ENR_0000022011,STU_00001092,CRS_00000262,Summer,2025,A-,3.39,3
ENR_0000022012,STU_00001093,CRS_00000362,Summer,2025,A,3.8,3
ENR_0000022013,STU_00001093,CRS_00000266,Summer,2025,B+,3.09,2
ENR_0000022014,STU_00001093,CRS_00000415,Fall,2025,A,4.0,3
ENR_0000022015,STU_00001093,CRS_00000150,Summer,2025,B,2.94,3
ENR_0000022016,STU_00001094,CRS_00000278,Spring,2021,B-,2.39,3
ENR_0000022017,STU_00001094,CRS_00000144,Summer,2020,D,1.71,3
ENR_0000022018,STU_00001094,CRS_00000085,Fall,2020,B,2.84,3
ENR_0000022019,STU_00001094,CRS_00000477,Summer,2020,B+,3.14,3
ENR_0000022020,STU_00001094,CRS_00000454,Fall,2025,D,1.88,3
ENR_0000022021,STU_00001094,CRS_00000036,Spring,2024,F,1.0,0
ENR_0000022022,STU_00001094,CRS_00000397,Summer,2020,D,1.36,3
ENR_0000022023,STU_00001094,CRS_00000299,Summer,2023,F,0.08,0
ENR_0000022024,STU_00001094,CRS_00000058,Summer,2024,B-,2.5,2
ENR_0000022025,STU_00001094,CRS_00000188,Summer,2024,B-,2.31,3
ENR_0000022026,STU_00001094,CRS_00000408,Summer,2020,B,2.99,1
ENR_0000022027,STU_00001094,CRS_00000123,Summer,2023,A,3.79,3
ENR_0000022028,STU_00001094,CRS_00000080,Fall,2024,B,2.93,3
ENR_0000022029,STU_00001094,CRS_00000488,Summer,2025,D,1.27,1
ENR_0000022030,STU_00001094,CRS_00000025,Fall,2023,B-,2.64,3
ENR_0000022031,STU_00001094,CRS_00000466,Summer,2023,C,2.27,3
ENR_0000022032,STU_00001094,CRS_00000010,Spring,2024,B-,2.31,3
ENR_0000022033,STU_00001094,CRS_00000267,Fall,2022,D,1.36,3
ENR_0000022034,STU_00001094,CRS_00000386,Summer,2023,D,1.56,4
ENR_0000022035,STU_00001094,CRS_00000056,Summer,2022,B,2.74,4
ENR_0000022036,STU_00001094,CRS_00000414,Fall,2025,C,2.16,1
ENR_0000022037,STU_00001094,CRS_00000272,Spring,2020,B-,2.66,3
ENR_0000022038,STU_00001094,CRS_00000299,Fall,2023,B-,2.34,3
ENR_0000022039,STU_00001094,CRS_00000228,Summer,2022,D,1.69,4
ENR_0000022040,STU_00001095,CRS_00000212,Summer,2022,A-,3.33,3
ENR_0000022041,STU_00001095,CRS_00000217,Summer,2021,B-,2.69,3
ENR_0000022042,STU_00001095,CRS_00000123,Fall,2016,A-,3.6,3
ENR_0000022043,STU_00001095,CRS_00000360,Fall,2023,B+,3.12,3
ENR_0000022044,STU_00001095,CRS_00000096,Spring,2020,A-,3.63,1
ENR_0000022045,STU_00001095,CRS_00000466,Fall,2023,A,3.78,3
ENR_0000022046,STU_00001095,CRS_00000329,Fall,2021,A-,3.43,3
ENR_0000022047,STU_00001095,CRS_00000155,Spring,2017,A-,3.57,3
ENR_0000022048,STU_00001095,CRS_00000115,Summer,2019,B+,3.26,4
ENR_0000022049,STU_00001095,CRS_00000395,Fall,2016,B+,3.26,2
ENR_0000022050,STU_00001095,CRS_00000498,Spring,2023,A,3.8,3
ENR_0000022051,STU_00001095,CRS_00000151,Spring,2016,B,2.84,3
ENR_0000022052,STU_00001095,CRS_00000431,Summer,2019,B+,3.12,3
ENR_0000022053,STU_00001095,CRS_00000361,Summer,2024,B,2.87,4
ENR_0000022054,STU_00001095,CRS_00000105,Spring,2021,B+,3.08,2
ENR_0000022055,STU_00001095,CRS_00000383,Spring,2022,A,3.84,2
ENR_0000022056,STU_00001095,CRS_00000309,Summer,2025,A-,3.58,3
ENR_0000022057,STU_00001095,CRS_00000212,Summer,2022,A-,3.31,3
ENR_0000022058,STU_00001095,CRS_00000407,Summer,2016,B-,2.53,3
ENR_0000022059,STU_00001095,CRS_00000401,Fall,2018,B,2.78,3
ENR_0000022060,STU_00001095,CRS_00000032,Summer,2023,B-,2.57,4
ENR_0000022061,STU_00001095,CRS_00000118,Summer,2017,A,3.83,3
ENR_0000022062,STU_00001095,CRS_00000145,Summer,2019,A-,3.4,3
ENR_0000022063,STU_00001095,CRS_00000091,Summer,2018,A,3.84,3
ENR_0000022064,STU_00001095,CRS_00000327,Fall,2021,B-,2.69,3
ENR_0000022065,STU_00001095,CRS_00000452,Summer,2021,B,2.74,3
ENR_0000022066,STU_00001095,CRS_00000101,Fall,2023,B,2.97,3
ENR_0000022067,STU_00001095,CRS_00000152,Spring,2017,B-,2.58,2
ENR_0000022068,STU_00001095,CRS_00000337,Spring,2018,B+,3.17,3
ENR_0000022069,STU_00001095,CRS_00000368,Spring,2020,B+,3.05,4
ENR_0000022070,STU_00001095,CRS_00000165,Summer,2024,A-,3.33,4
ENR_0000022071,STU_00001095,CRS_00000006,Spring,2021,A-,3.41,4
ENR_0000022072,STU_00001095,CRS_00000468,Fall,2018,B-,2.55,3
ENR_0000022073,STU_00001095,CRS_00000175,Summer,2024,B+,3.14,3
ENR_0000022074,STU_00001095,CRS_00000053,Summer,2020,A-,3.35,3
ENR_0000022075,STU_00001095,CRS_00000260,Fall,2018,A-,3.66,3
ENR_0000022076,STU_00001095,CRS_00000409,Summer,2020,B,2.93,3
ENR_0000022077,STU_00001095,CRS_00000420,Fall,2021,A-,3.47,1
ENR_0000022078,STU_00001095,CRS_00000127,Spring,2020,A-,3.34,3
ENR_0000022079,STU_00001095,CRS_00000430,Fall,2019,B-,2.61,3
ENR_0000022080,STU_00001096,CRS_00000002,Spring,2021,F,0.72,0
ENR_0000022081,STU_00001096,CRS_00000401,Spring,2018,B+,3.17,3
ENR_0000022082,STU_00001096,CRS_00000089,Fall,2020,D,1.27,3
ENR_0000022083,STU_00001096,CRS_00000324,Spring,2019,B,2.75,3
ENR_0000022084,STU_00001096,CRS_00000410,Spring,2023,D,1.88,3
ENR_0000022085,STU_00001096,CRS_00000190,Spring,2021,D,1.26,3
ENR_0000022086,STU_00001096,CRS_00000188,Fall,2019,F,0.48,0
ENR_0000022087,STU_00001096,CRS_00000029,Summer,2025,D,1.83,1
ENR_0000022088,STU_00001096,CRS_00000022,Spring,2021,B-,2.64,3
ENR_0000022089,STU_00001096,CRS_00000276,Summer,2017,D,1.26,3
ENR_0000022090,STU_00001096,CRS_00000036,Summer,2018,D,1.71,3
ENR_0000022091,STU_00001096,CRS_00000078,Spring,2023,D,1.97,3
ENR_0000022092,STU_00001096,CRS_00000462,Fall,2024,B-,2.31,3
ENR_0000022093,STU_00001096,CRS_00000363,Summer,2022,B,2.77,3
ENR_0000022094,STU_00001096,CRS_00000409,Spring,2017,B-,2.3,3
ENR_0000022095,STU_00001096,CRS_00000271,Summer,2022,D,1.89,4
ENR_0000022096,STU_00001096,CRS_00000330,Spring,2018,D,1.38,3
ENR_0000022097,STU_00001096,CRS_00000069,Fall,2024,B-,2.44,3
ENR_0000022098,STU_00001096,CRS_00000477,Summer,2021,F,0.94,0
ENR_0000022099,STU_00001096,CRS_00000422,Summer,2019,D,1.63,2
ENR_0000022100,STU_00001096,CRS_00000089,Fall,2023,A-,3.4,3
ENR_0000022101,STU_00001096,CRS_00000412,Spring,2017,B,2.91,3
ENR_0000022102,STU_00001096,CRS_00000157,Spring,2020,D,1.92,4
ENR_0000022103,STU_00001096,CRS_00000005,Summer,2020,C,2.27,3
ENR_0000022104,STU_00001096,CRS_00000042,Fall,2023,B-,2.47,3
ENR_0000022105,STU_00001096,CRS_00000370,Summer,2022,C,2.06,3
ENR_0000022106,STU_00001096,CRS_00000472,Spring,2018,F,0.45,0
ENR_0000022107,STU_00001096,CRS_00000212,Summer,2021,D,1.77,3
ENR_0000022108,STU_00001096,CRS_00000316,Spring,2024,B+,3.02,3
ENR_0000022109,STU_00001096,CRS_00000348,Spring,2022,B-,2.46,2
ENR_0000022110,STU_00001096,CRS_00000087,Spring,2022,D,1.34,3
ENR_0000022111,STU_00001096,CRS_00000043,Spring,2021,B-,2.45,3
ENR_0000022112,STU_00001096,CRS_00000057,Summer,2022,D,1.56,3
ENR_0000022113,STU_00001096,CRS_00000053,Spring,2024,B-,2.53,3
ENR_0000022114,STU_00001096,CRS_00000346,Spring,2022,C,2.06,3
ENR_0000022115,STU_00001096,CRS_00000340,Summer,2025,D,1.96,3
ENR_0000022116,STU_00001098,CRS_00000241,Fall,2024,B+,3.29,3
ENR_0000022117,STU_00001098,CRS_00000358,Spring,2025,B+,3.03,3
ENR_0000022118,STU_00001098,CRS_00000199,Fall,2024,B+,3.11,3
ENR_0000022119,STU_00001098,CRS_00000146,Summer,2025,A-,3.39,1
ENR_0000022120,STU_00001098,CRS_00000492,Summer,2021,A-,3.65,2
ENR_0000022121,STU_00001098,CRS_00000412,Fall,2022,B,2.86,3
ENR_0000022122,STU_00001098,CRS_00000158,Summer,2021,B+,3.12,3
ENR_0000022123,STU_00001098,CRS_00000350,Spring,2024,B,2.77,3
ENR_0000022124,STU_00001098,CRS_00000468,Fall,2022,C,2.28,3
ENR_0000022125,STU_00001098,CRS_00000372,Spring,2024,B+,3.02,3
ENR_0000022126,STU_00001098,CRS_00000000,Spring,2022,B,2.88,3
ENR_0000022127,STU_00001098,CRS_00000010,Spring,2023,B+,3.05,3
ENR_0000022128,STU_00001098,CRS_00000334,Spring,2021,A-,3.53,3
ENR_0000022129,STU_00001098,CRS_00000401,Spring,2023,B+,3.12,3
ENR_0000022130,STU_00001098,CRS_00000387,Spring,2025,A,3.87,3
ENR_0000022131,STU_00001098,CRS_00000078,Spring,2024,B+,3.05,3
ENR_0000022132,STU_00001098,CRS_00000145,Summer,2023,B+,3.1,3
ENR_0000022133,STU_00001098,CRS_00000382,Spring,2021,B+,3.07,3
ENR_0000022134,STU_00001098,CRS_00000030,Spring,2025,A,3.86,3
ENR_0000022135,STU_00001098,CRS_00000477,Fall,2025,A-,3.61,3
ENR_0000022136,STU_00001099,CRS_00000022,Fall,2024,B,2.88,3
ENR_0000022137,STU_00001099,CRS_00000180,Spring,2022,A-,3.58,4
ENR_0000022138,STU_00001099,CRS_00000403,Spring,2022,B+,3.21,3
ENR_0000022139,STU_00001099,CRS_00000136,Spring,2025,A-,3.53,3
ENR_0000022140,STU_00001099,CRS_00000250,Summer,2024,A,3.78,3
ENR_0000022141,STU_00001099,CRS_00000166,Spring,2022,A-,3.66,3
ENR_0000022142,STU_00001099,CRS_00000218,Summer,2024,A-,3.47,4
ENR_0000022143,STU_00001099,CRS_00000406,Summer,2022,A,4.0,3
ENR_0000022144,STU_00001099,CRS_00000108,Spring,2024,A-,3.45,3
ENR_0000022145,STU_00001099,CRS_00000344,Fall,2022,A,4.0,4
ENR_0000022146,STU_00001099,CRS_00000152,Spring,2024,A-,3.56,2
ENR_0000022147,STU_00001099,CRS_00000111,Summer,2025,A-,3.68,3
ENR_0000022148,STU_00001099,CRS_00000451,Spring,2025,B+,3.29,3
ENR_0000022149,STU_00001099,CRS_00000308,Summer,2025,B+,3.22,3
ENR_0000022150,STU_00001099,CRS_00000082,Summer,2025,A,3.78,3
ENR_0000022151,STU_00001099,CRS_00000058,Fall,2023,A-,3.57,2
ENR_0000022152,STU_00001101,CRS_00000038,Fall,2024,B,2.99,2
ENR_0000022153,STU_00001101,CRS_00000499,Spring,2025,B+,3.14,3
ENR_0000022154,STU_00001101,CRS_00000477,Summer,2024,B-,2.58,3
ENR_0000022155,STU_00001101,CRS_00000173,Fall,2025,B,2.75,3
ENR_0000022156,STU_00001101,CRS_00000432,Summer,2024,B,2.98,3
ENR_0000022157,STU_00001101,CRS_00000112,Summer,2024,B+,3.29,3
ENR_0000022158,STU_00001101,CRS_00000237,Summer,2025,A,3.72,2
ENR_0000022159,STU_00001101,CRS_00000033,Fall,2024,A-,3.55,3
ENR_0000022160,STU_00001102,CRS_00000283,Fall,2023,B,2.87,2
ENR_0000022161,STU_00001102,CRS_00000256,Spring,2025,B,2.7,3
ENR_0000022162,STU_00001102,CRS_00000022,Summer,2024,B-,2.58,3
ENR_0000022163,STU_00001102,CRS_00000398,Fall,2024,D,1.79,3
ENR_0000022164,STU_00001102,CRS_00000054,Summer,2025,B,2.83,3
ENR_0000022165,STU_00001102,CRS_00000193,Fall,2023,B-,2.39,3
ENR_0000022166,STU_00001102,CRS_00000439,Fall,2025,B,2.79,3
ENR_0000022167,STU_00001102,CRS_00000220,Spring,2025,B,2.81,3
ENR_0000022168,STU_00001102,CRS_00000112,Spring,2025,B-,2.37,3
ENR_0000022169,STU_00001102,CRS_00000430,Summer,2024,B-,2.57,3
ENR_0000022170,STU_00001102,CRS_00000002,Summer,2023,B,2.85,3
ENR_0000022171,STU_00001102,CRS_00000217,Summer,2024,B+,3.08,3
ENR_0000022172,STU_00001103,CRS_00000444,Summer,2019,B-,2.32,3
ENR_0000022173,STU_00001103,CRS_00000052,Summer,2019,C,2.25,4
ENR_0000022174,STU_00001103,CRS_00000004,Spring,2025,B+,3.17,3
ENR_0000022175,STU_00001103,CRS_00000315,Summer,2024,B,2.93,3
ENR_0000022176,STU_00001103,CRS_00000441,Spring,2017,A-,3.32,3
ENR_0000022177,STU_00001103,CRS_00000054,Summer,2017,B,2.93,3
ENR_0000022178,STU_00001103,CRS_00000382,Spring,2023,B-,2.68,3
ENR_0000022179,STU_00001103,CRS_00000195,Spring,2024,B-,2.36,3
ENR_0000022180,STU_00001103,CRS_00000277,Summer,2024,A-,3.42,4
ENR_0000022181,STU_00001103,CRS_00000305,Spring,2023,B+,3.15,3
ENR_0000022182,STU_00001103,CRS_00000298,Fall,2021,B+,3.22,3
ENR_0000022183,STU_00001103,CRS_00000104,Summer,2021,B+,3.13,3
ENR_0000022184,STU_00001103,CRS_00000346,Summer,2023,B,2.9,3
ENR_0000022185,STU_00001103,CRS_00000033,Spring,2020,B-,2.3,3
ENR_0000022186,STU_00001103,CRS_00000100,Fall,2020,B+,3.02,3
ENR_0000022187,STU_00001103,CRS_00000197,Summer,2019,B,2.71,3
ENR_0000022188,STU_00001103,CRS_00000426,Spring,2020,B-,2.35,3
ENR_0000022189,STU_00001103,CRS_00000098,Spring,2022,D,1.86,3
ENR_0000022190,STU_00001103,CRS_00000301,Summer,2024,B,2.76,1
ENR_0000022191,STU_00001103,CRS_00000127,Fall,2021,B,2.83,3
ENR_0000022192,STU_00001103,CRS_00000088,Summer,2017,C,2.12,3
ENR_0000022193,STU_00001103,CRS_00000360,Fall,2023,A-,3.51,3
ENR_0000022194,STU_00001103,CRS_00000361,Spring,2021,B-,2.42,4
ENR_0000022195,STU_00001103,CRS_00000026,Fall,2025,B+,3.08,3
ENR_0000022196,STU_00001103,CRS_00000199,Spring,2021,B-,2.45,3
ENR_0000022197,STU_00001103,CRS_00000304,Summer,2025,A,3.81,3
ENR_0000022198,STU_00001103,CRS_00000131,Fall,2017,B,2.74,3
ENR_0000022199,STU_00001103,CRS_00000195,Fall,2020,B-,2.35,3
ENR_0000022200,STU_00001103,CRS_00000287,Summer,2017,B+,3.28,3
ENR_0000022201,STU_00001103,CRS_00000405,Spring,2022,D,1.96,4
ENR_0000022202,STU_00001103,CRS_00000393,Spring,2020,B+,3.29,4
ENR_0000022203,STU_00001103,CRS_00000293,Summer,2022,B,2.98,4
ENR_0000022204,STU_00001103,CRS_00000154,Summer,2022,B,2.85,3
ENR_0000022205,STU_00001103,CRS_00000465,Spring,2018,A-,3.51,3
ENR_0000022206,STU_00001103,CRS_00000347,Spring,2019,B+,3.21,3
ENR_0000022207,STU_00001103,CRS_00000461,Summer,2023,B+,3.2,4
ENR_0000022208,STU_00001105,CRS_00000134,Fall,2025,C,2.04,3
ENR_0000022209,STU_00001105,CRS_00000416,Spring,2022,C,2.04,3
ENR_0000022210,STU_00001105,CRS_00000174,Fall,2023,B,2.8,3
ENR_0000022211,STU_00001105,CRS_00000178,Spring,2024,C,2.05,3
ENR_0000022212,STU_00001105,CRS_00000223,Summer,2025,B-,2.46,3
ENR_0000022213,STU_00001105,CRS_00000312,Summer,2023,C,2.11,2
ENR_0000022214,STU_00001105,CRS_00000426,Summer,2025,D,1.67,3
ENR_0000022215,STU_00001105,CRS_00000253,Fall,2022,B-,2.33,3
ENR_0000022216,STU_00001105,CRS_00000165,Spring,2023,C,2.21,4
ENR_0000022217,STU_00001105,CRS_00000302,Spring,2023,B-,2.5,4
ENR_0000022218,STU_00001105,CRS_00000246,Fall,2022,B,2.74,3
ENR_0000022219,STU_00001105,CRS_00000390,Fall,2025,B,2.74,2
ENR_0000022220,STU_00001105,CRS_00000219,Spring,2025,A-,3.41,3
ENR_0000022221,STU_00001105,CRS_00000382,Spring,2024,D,1.71,3
ENR_0000022222,STU_00001105,CRS_00000266,Summer,2025,B-,2.67,2
ENR_0000022223,STU_00001105,CRS_00000468,Spring,2024,A-,3.52,3
ENR_0000022224,STU_00001106,CRS_00000020,Fall,2020,A-,3.44,4
ENR_0000022225,STU_00001106,CRS_00000484,Summer,2022,B,2.88,3
ENR_0000022226,STU_00001106,CRS_00000229,Fall,2018,A-,3.5,3
ENR_0000022227,STU_00001106,CRS_00000374,Fall,2018,A-,3.69,3
ENR_0000022228,STU_00001106,CRS_00000175,Summer,2017,A-,3.63,3
ENR_0000022229,STU_00001106,CRS_00000412,Summer,2018,A-,3.4,3
ENR_0000022230,STU_00001106,CRS_00000380,Spring,2018,A,3.93,3
ENR_0000022231,STU_00001106,CRS_00000490,Summer,2017,A-,3.57,4
ENR_0000022232,STU_00001106,CRS_00000255,Summer,2017,A-,3.43,3
ENR_0000022233,STU_00001106,CRS_00000147,Summer,2025,A-,3.66,3
ENR_0000022234,STU_00001106,CRS_00000476,Summer,2023,B+,3.02,3
ENR_0000022235,STU_00001106,CRS_00000320,Spring,2018,B+,3.25,3
ENR_0000022236,STU_00001106,CRS_00000343,Fall,2021,B+,3.18,2
ENR_0000022237,STU_00001106,CRS_00000090,Fall,2022,A-,3.65,3
ENR_0000022238,STU_00001106,CRS_00000150,Spring,2017,B+,3.29,3
ENR_0000022239,STU_00001106,CRS_00000274,Fall,2025,A,3.97,3
ENR_0000022240,STU_00001106,CRS_00000453,Summer,2021,A,4.0,3
ENR_0000022241,STU_00001106,CRS_00000307,Fall,2018,A,3.81,3
ENR_0000022242,STU_00001106,CRS_00000031,Spring,2023,B,2.84,3
ENR_0000022243,STU_00001106,CRS_00000393,Spring,2023,A-,3.46,4
ENR_0000022244,STU_00001106,CRS_00000046,Spring,2019,A-,3.58,4
ENR_0000022245,STU_00001106,CRS_00000382,Spring,2023,A-,3.57,3
ENR_0000022246,STU_00001106,CRS_00000083,Summer,2025,A-,3.38,3
ENR_0000022247,STU_00001106,CRS_00000292,Fall,2024,A-,3.62,3
ENR_0000022248,STU_00001106,CRS_00000467,Spring,2020,B+,3.03,2
ENR_0000022249,STU_00001106,CRS_00000358,Spring,2020,B,2.99,3
ENR_0000022250,STU_00001106,CRS_00000094,Summer,2024,A-,3.61,3
ENR_0000022251,STU_00001106,CRS_00000097,Fall,2017,B,2.89,4
ENR_0000022252,STU_00001106,CRS_00000395,Summer,2017,A-,3.47,2
ENR_0000022253,STU_00001106,CRS_00000091,Spring,2023,A,4.0,3
ENR_0000022254,STU_00001106,CRS_00000490,Spring,2018,A,3.98,4
ENR_0000022255,STU_00001106,CRS_00000236,Fall,2020,A,4.0,3
ENR_0000022256,STU_00001106,CRS_00000082,Summer,2024,A,3.73,3
ENR_0000022257,STU_00001106,CRS_00000051,Summer,2017,A-,3.44,3
ENR_0000022258,STU_00001106,CRS_00000166,Summer,2021,A,3.88,3
ENR_0000022259,STU_00001106,CRS_00000136,Spring,2021,A-,3.67,3
ENR_0000022260,STU_00001107,CRS_00000136,Fall,2018,B,2.88,3
ENR_0000022261,STU_00001107,CRS_00000236,Spring,2023,B,2.85,3
ENR_0000022262,STU_00001107,CRS_00000078,Summer,2021,A-,3.4,3
ENR_0000022263,STU_00001107,CRS_00000138,Fall,2022,B,2.87,3
ENR_0000022264,STU_00001107,CRS_00000367,Summer,2017,A-,3.37,3
ENR_0000022265,STU_00001107,CRS_00000404,Fall,2020,A-,3.38,3
ENR_0000022266,STU_00001107,CRS_00000146,Spring,2022,A-,3.57,1
ENR_0000022267,STU_00001107,CRS_00000025,Fall,2022,A-,3.38,3
ENR_0000022268,STU_00001107,CRS_00000440,Spring,2025,A-,3.59,3
ENR_0000022269,STU_00001107,CRS_00000087,Summer,2020,B,2.85,3
ENR_0000022270,STU_00001107,CRS_00000243,Summer,2024,B+,3.28,2
ENR_0000022271,STU_00001107,CRS_00000199,Fall,2021,B+,3.27,3
ENR_0000022272,STU_00001107,CRS_00000199,Spring,2017,B-,2.59,3
ENR_0000022273,STU_00001107,CRS_00000072,Spring,2018,A-,3.44,4
ENR_0000022274,STU_00001107,CRS_00000333,Summer,2023,B,2.75,3
ENR_0000022275,STU_00001107,CRS_00000161,Fall,2018,B+,3.01,2
ENR_0000022276,STU_00001107,CRS_00000333,Spring,2025,B+,3.21,3
ENR_0000022277,STU_00001107,CRS_00000224,Summer,2020,A,4.0,3
ENR_0000022278,STU_00001107,CRS_00000166,Spring,2016,A,3.75,3
ENR_0000022279,STU_00001107,CRS_00000389,Summer,2018,B,3.0,2
ENR_0000022280,STU_00001107,CRS_00000065,Summer,2021,A-,3.66,3
ENR_0000022281,STU_00001107,CRS_00000237,Fall,2024,B+,3.04,2
ENR_0000022282,STU_00001107,CRS_00000014,Spring,2025,A-,3.56,1
ENR_0000022283,STU_00001107,CRS_00000267,Spring,2024,A-,3.69,3
ENR_0000022284,STU_00001107,CRS_00000354,Spring,2022,A-,3.62,1
ENR_0000022285,STU_00001107,CRS_00000108,Spring,2018,A,3.75,3
ENR_0000022286,STU_00001107,CRS_00000362,Spring,2021,B+,3.17,3
ENR_0000022287,STU_00001107,CRS_00000011,Summer,2019,B+,3.1,3
ENR_0000022288,STU_00001107,CRS_00000204,Spring,2024,B,2.9,3
ENR_0000022289,STU_00001107,CRS_00000316,Summer,2024,A-,3.51,3
ENR_0000022290,STU_00001107,CRS_00000320,Spring,2016,B,2.8,3
ENR_0000022291,STU_00001107,CRS_00000340,Summer,2019,B-,2.45,3
ENR_0000022292,STU_00001107,CRS_00000443,Summer,2017,A-,3.32,3
ENR_0000022293,STU_00001107,CRS_00000106,Spring,2021,B+,3.18,2
ENR_0000022294,STU_00001107,CRS_00000283,Summer,2021,A,3.77,2
ENR_0000022295,STU_00001107,CRS_00000027,Summer,2024,A-,3.54,3
ENR_0000022296,STU_00001107,CRS_00000140,Summer,2023,A,4.0,1
ENR_0000022297,STU_00001107,CRS_00000455,Summer,2021,B,2.71,3
ENR_0000022298,STU_00001107,CRS_00000306,Fall,2022,B+,3.21,3
ENR_0000022299,STU_00001107,CRS_00000472,Summer,2017,B+,3.27,3
ENR_0000022300,STU_00001108,CRS_00000469,Spring,2025,B-,2.35,3
ENR_0000022301,STU_00001108,CRS_00000431,Spring,2025,C,2.06,3
ENR_0000022302,STU_00001108,CRS_00000054,Spring,2025,B-,2.65,3
ENR_0000022303,STU_00001108,CRS_00000242,Spring,2023,C,2.02,3
ENR_0000022304,STU_00001108,CRS_00000375,Spring,2023,B,2.89,2
ENR_0000022305,STU_00001108,CRS_00000336,Fall,2023,B-,2.38,3
ENR_0000022306,STU_00001108,CRS_00000292,Fall,2023,B,2.75,3
ENR_0000022307,STU_00001108,CRS_00000486,Summer,2024,B-,2.58,3
ENR_0000022308,STU_00001108,CRS_00000294,Fall,2023,B-,2.46,3
ENR_0000022309,STU_00001108,CRS_00000424,Fall,2023,B,2.75,2
ENR_0000022310,STU_00001108,CRS_00000446,Fall,2024,B-,2.53,3
ENR_0000022311,STU_00001108,CRS_00000444,Spring,2024,C,2.01,3
ENR_0000022312,STU_00001109,CRS_00000129,Summer,2025,A-,3.52,4
ENR_0000022313,STU_00001109,CRS_00000400,Fall,2025,B-,2.56,3
ENR_0000022314,STU_00001109,CRS_00000487,Fall,2025,B-,2.65,3
ENR_0000022315,STU_00001109,CRS_00000246,Summer,2025,A-,3.54,3
ENR_0000022316,STU_00001109,CRS_00000191,Spring,2025,B,2.97,3
ENR_0000022317,STU_00001109,CRS_00000156,Summer,2025,B+,3.13,3
ENR_0000022318,STU_00001109,CRS_00000373,Spring,2025,B+,3.05,3
ENR_0000022319,STU_00001109,CRS_00000313,Fall,2025,B+,3.12,1
ENR_0000022320,STU_00001110,CRS_00000234,Fall,2021,B+,3.24,4
ENR_0000022321,STU_00001110,CRS_00000454,Summer,2020,B+,3.22,3
